,AvgSalary,MinSalary,MaxSalary,AvgExperience,Job_Company
783,397376,2.0,6.0,7.5,Assistant Engineer_tata-steel
784,332836,2.0,4.5,5.0,Sales Team Leader_tata-steel
785,393207,1.8,6.4,5.0,VBA_tata-steel
786,210000,3.3070448732852826,12.01799581492676,4.0,Area Sales Manager_tata-steel
787,711701,3.1,13.0,10.0,Production Engineer_tata-steel
788,406878,2.2,5.6,5.0,Promoter_tata-steel
789,219459,3.3070448732852826,12.01799581492676,3.5,Senior Analyst_tata-steel
790,488678,2.0,9.2,5.0,Analyst_sun-pharmaceutical-industries
791,301122,1.0,9.0,3.5,Financial Analyst_sun-pharmaceutical-industries
792,291747,1.1,6.5,2.0,Associate Process Manager_sun-pharmaceutical-industries
793,799411,3.4,15.0,7.5,Processing Manager_sun-pharmaceutical-industries
794,1184150,6.0,24.0,8.5,Senior Financial Analyst_sun-pharmaceutical-industries
795,428837,2.0,6.4,3.5,Softwaretest Engineer_sun-pharmaceutical-industries
796,410604,2.5,6.5,2.5,Data Analyst_sun-pharmaceutical-industries
797,276320,1.7,5.1,2.0,Senior Process Manager_sun-pharmaceutical-industries
798,1893257,9.0,36.4,12.0,Junior Analyst_sun-pharmaceutical-industries
799,223688,1.4,3.1,1.5,Senior Software Engineer_sun-pharmaceutical-industries
800,2031320,5.6,40.0,7.5,Senior Member of Technical Staff_hexaware-technologies
801,2533606,7.0,47.0,7.5,Senior Consultant_hexaware-technologies
802,1663714,6.0,26.5,7.5,Senior Application Engineer_hexaware-technologies
803,1991703,7.0,30.0,7.0,Principal Consultant_hexaware-technologies
804,2390219,9.0,35.0,12.0,Applications Engineer_hexaware-technologies
805,1517215,5.1,24.0,4.0,Software Developer_hexaware-technologies
806,1361321,3.3070448732852826,12.01799581492676,3.5,Senior Analyst_hexaware-technologies
807,934330,2.0,19.1,7.0,Project Lead_hexaware-technologies
808,2047739,7.3,30.0,11.0,Software Engineer_hexaware-technologies
809,1231506,2.2,22.0,4.0,Officer_hexaware-technologies
810,339000,1.2,6.2,3.5,Deputy Manager_oppo
811,1269198,6.7,17.3,12.5,Plant Operator_oppo
812,279628,1.0,6.0,4.0,Technical Assistant_oppo
813,458658,1.7,7.8,6.5,Therapy Manager_oppo
814,603228,3.0,9.5,7.5,Executive Production_oppo
815,509718,2.6,7.4,6.0,Production Officer_oppo
816,333279,2.0,5.9,3.5,Business Officer_oppo
817,321556,1.8,5.0,5.5,Medical Representative_oppo
818,346834,1.6,6.5,4.0,Area Business Manager_oppo
819,818095,3.8,14.0,8.5,Staff Nurse_oppo
820,333868,3.3070448732852826,12.01799581492676,5.5,Pharmacist_jsw-steel
821,241260,3.3070448732852826,12.01799581492676,3.5,Hospital Pharmacist_jsw-steel
822,265555,3.3070448732852826,12.01799581492676,3.5,Clinical Pharmacist_jsw-steel
823,264160,3.3070448732852826,12.01799581492676,2.5,Lab Technician_jsw-steel
824,289416,3.3070448732852826,12.01799581492676,4.5,Supervisor_jsw-steel
825,305015,3.3070448732852826,12.01799581492676,8.5,Nursing Staff_jsw-steel
826,261885,3.3070448732852826,12.01799581492676,2.5,Pharmacy Assistant_jsw-steel
827,194535,3.3070448732852826,12.01799581492676,3.0,Registered Nurse_jsw-steel
828,244075,3.3070448732852826,12.01799581492676,2.0,Medical Officer_jsw-steel
829,768998,1.3,12.0,4.0,Associate Consultant_jsw-steel
830,636669,3.0,12.1,4.0,Senior Consultant_ashok-leyland
831,1427135,4.0,26.5,9.0,Senior Software Engineer_ashok-leyland
832,623408,1.9,13.2,4.0,Senior Analyst_ashok-leyland
833,448931,1.0,7.5,3.0,Process Associate_ashok-leyland
834,293304,1.2,5.0,3.5,Software Engineer_ashok-leyland
835,499248,2.1,9.9,2.5,Senior Associate_ashok-leyland
836,405687,1.7,7.7,6.0,Process Leader_ashok-leyland
837,597528,2.6,10.1,8.0,Software Developer_ashok-leyland
838,636548,2.3,13.0,3.5,Analyst_ashok-leyland
839,399616,2.0,5.0,1.5,Facility Executive_ashok-leyland
840,409799,2.0,6.0,6.0,Assistant Facility Manager_shapoorji-pallonji-group
841,655957,3.0,10.0,11.5,Shift Engineer_shapoorji-pallonji-group
842,409356,2.0,5.7,6.5,Facility Manager_shapoorji-pallonji-group
843,946026,3.6,15.0,14.0,Senior Analyst_shapoorji-pallonji-group
844,631765,3.0,10.5,5.5,Assistant Project Leader_shapoorji-pallonji-group
845,715973,3.9,10.0,7.0,Senior Facility Executive_shapoorji-pallonji-group
846,525143,3.0,7.5,9.0,Property Manager_shapoorji-pallonji-group
847,851483,4.0,14.0,13.0,Technical Executive_shapoorji-pallonji-group
848,408850,2.2,6.2,5.5,Analyst_shapoorji-pallonji-group
849,476866,2.6,7.5,2.5,Senior Analyst_shapoorji-pallonji-group
850,471897,1.9,7.2,5.5,Analyst_shriram-transport-finance
851,376249,1.9,5.8,4.0,Customer Service Associate_shriram-transport-finance
852,242561,3.3070448732852826,12.01799581492676,2.5,Senior Customer Service Associate_shriram-transport-finance
853,273373,3.3070448732852826,12.01799581492676,3.5,Senior Associate_shriram-transport-finance
854,381724,1.2,7.0,4.5,Customer Service Executive_shriram-transport-finance
855,272954,3.3070448732852826,12.01799581492676,3.0,Team Lead_shriram-transport-finance
856,576571,1.1,10.5,9.0,Senior Customer Service Executive_shriram-transport-finance
857,318260,1.0,6.5,4.0,Process Associate_shriram-transport-finance
858,308076,1.2,4.5,3.0,C.S.A_shriram-transport-finance
859,224771,3.3070448732852826,12.01799581492676,2.0,Deputy Manager_shriram-transport-finance
860,1256052,6.4,20.0,7.5,Territory Sales Manager_aurobindo-pharma
861,1149235,6.0,16.3,3.5,Territory Service Manager_aurobindo-pharma
862,916197,3.8,14.5,4.5,Team Manager_aurobindo-pharma
863,979751,4.0,20.0,8.0,Senior Engineer_aurobindo-pharma
864,936162,5.6,18.0,8.5,Sales Executive_aurobindo-pharma
865,178395,3.3070448732852826,12.01799581492676,2.5,Territory Manager_aurobindo-pharma
866,1076060,6.0,15.5,4.5,DPT.Manager_aurobindo-pharma
867,1119419,6.8,14.7,6.0,Sales Manager_aurobindo-pharma
868,308247,3.3070448732852826,12.01799581492676,5.0,ITI Fitter_aurobindo-pharma
869,180963,3.3070448732852826,12.01799581492676,2.0,Technical Support Engineer_aurobindo-pharma
870,452021,1.5,9.9,4.0,Process Associate_max-life-insurance
871,334285,1.1,6.0,3.5,Software Engineer_max-life-insurance
872,769011,1.8,25.0,3.0,Senior Process Associate_max-life-insurance
873,435339,1.7,6.5,6.5,Financial Analyst_max-life-insurance
874,710757,1.1,21.0,7.0,Technical Solutions Consultant_max-life-insurance
875,961294,3.6,22.8,5.5,Senior Software Engineer_max-life-insurance
876,1648318,4.8,35.0,7.5,Software Developer_max-life-insurance
877,972315,2.5,25.9,5.0,Financial Associate_max-life-insurance
878,351019,1.4,6.4,3.5,Technical Consultant_max-life-insurance
879,938863,3.4,27.5,5.0,Sales Executive_max-life-insurance
880,306098,1.0,6.5,4.0,Tele Marketing Executive_muthoot-finance
881,255062,1.0,4.2,3.0,Business Development Executive_muthoot-finance
882,316782,1.5,5.0,4.0,Certified Internet Consultant_muthoot-finance
883,306507,1.0,4.8,4.5,Team Lead_muthoot-finance
884,406608,2.0,7.5,6.0,Information Retrieval Officer_muthoot-finance
885,241590,3.3070448732852826,12.01799581492676,3.0,Marketing Executive_muthoot-finance
886,296850,1.2,4.4,4.0,Process Associate_muthoot-finance
887,258528,1.4,4.5,4.5,Sales Manager_muthoot-finance
888,577035,2.4,9.0,7.5,Tele Sales Executive_muthoot-finance
889,246347,1.3,4.5,3.0,Relationship Manager_muthoot-finance
890,307247,1.3,4.5,4.5,Senior Relationship Manager_vivo
891,310965,1.9,4.3,4.0,Executive Relationship Manager_vivo
892,354159,2.3,4.3,6.0,Business Sales Manager_vivo
893,421408,2.5,6.5,5.5,Senior Business Sales Manager_vivo
894,433533,3.3,5.5,7.5,Sales Manager_vivo
895,312065,3.3070448732852826,12.01799581492676,4.0,Business Development Manager_vivo
896,424413,3.0,5.5,7.5,Senior Sales Manager_vivo
897,309395,2.2,4.3,4.0,Executive Sales Manager_vivo
898,358628,2.4,5.0,5.5,Senior Business Development Manager_vivo
899,462668,3.3070448732852826,12.01799581492676,7.5,Medical Coder_vivo
900,389291,3.3070448732852826,12.01799581492676,3.0,AR Associate_eclerx
901,303454,3.3070448732852826,12.01799581492676,3.0,Senior Medical Coder_eclerx
902,495447,1.3,9.1,4.0,AR Executive_eclerx
903,320308,3.3070448732852826,12.01799581492676,2.5,AR Caller_eclerx
904,347600,3.3070448732852826,12.01799581492676,3.0,Quality Control Analyst_eclerx
905,508936,1.8,8.5,5.5,Senior Processing Executive_eclerx
906,292415,3.3070448732852826,12.01799581492676,5.0,Senior AR Executive_eclerx
907,433196,1.7,7.9,3.0,Senior Coder_eclerx
908,448959,1.5,7.8,4.0,Senior AR Caller_eclerx
909,436676,1.6,6.2,3.5,Design Engineer_eclerx
910,560937,1.8,12.0,4.0,Senior Design Engineer_oracle
911,754153,3.1,12.5,7.5,GIS Engineer_oracle
912,300426,1.0,5.2,3.5,Design Specialist_oracle
913,363941,1.4,6.0,4.0,Software Engineer_oracle
914,649011,1.7,15.2,3.0,Telecom Engineer_oracle
915,380551,1.5,7.5,4.0,Technical Lead_oracle
916,1155003,5.0,23.0,10.0,Senior Software Engineer_oracle
917,1225683,3.5,25.0,6.0,Team Lead_oracle
918,987043,4.5,18.5,12.0,Junior GIS Engineer_oracle
919,222956,1.0,3.3,3.0,Diploma Mechanical Engineer_oracle
920,227088,3.3070448732852826,12.01799581492676,3.0,Trainee_zydus-cadila
921,251352,3.3070448732852826,12.01799581492676,3.0,Sales Executive_zydus-cadila
922,228304,3.3070448732852826,12.01799581492676,3.0,Hyundai Diploma Trainee_zydus-cadila
923,266516,3.3070448732852826,12.01799581492676,3.0,Diploma Trainee_zydus-cadila
924,235289,3.3070448732852826,12.01799581492676,3.5,Deputy Manager_zydus-cadila
925,1429839,6.1,21.8,9.5,Service Advisor_zydus-cadila
926,263715,3.3070448732852826,12.01799581492676,3.0,Research Engineer_zydus-cadila
927,873697,4.0,11.3,4.5,Sales Consultant_zydus-cadila
928,213788,3.3070448732852826,12.01799581492676,4.0,Area Sales Manager_zydus-cadila
929,1680720,10.0,24.0,8.5,Department Manager_zydus-cadila
930,475005,2.6,7.2,6.5,Cashier_siemens
931,155084,3.3070448732852826,12.01799581492676,3.0,Accounts Officer_siemens
932,285727,1.4,4.5,3.5,Assistant Store Manager_siemens
933,721148,4.0,10.0,9.0,Purchase Officer_siemens
934,299129,1.0,5.8,5.5,GRN Officer_siemens
935,215501,3.3070448732852826,12.01799581492676,4.0,Senior Officer HR_siemens
936,384798,1.8,5.6,5.5,Cash Officer_siemens
937,229100,3.3070448732852826,12.01799581492676,4.0,Trainee Department Manager_siemens
938,338983,2.5,4.5,1.0,Senior Accounts Officer_siemens
939,384293,2.1,5.0,7.0,Deputy Manager_siemens
940,673460,2.4,11.7,9.5,Sales Executive_apollo-hospitals
941,251902,3.3070448732852826,12.01799581492676,4.0,Jio Point Manager_apollo-hospitals
942,287926,2.0,4.0,4.0,Network Engineer_apollo-hospitals
943,324936,3.3070448732852826,12.01799581492676,4.0,Territory Sales Manager_apollo-hospitals
944,380940,1.8,6.4,6.0,Fiber Engineer_apollo-hospitals
945,310480,1.0,5.6,4.0,Team Lead_apollo-hospitals
946,326884,3.3070448732852826,12.01799581492676,5.5,Sales Manager_apollo-hospitals
947,390720,1.1,9.1,6.0,Senior Sales Executive_apollo-hospitals
948,307965,1.8,4.4,5.0,Jio Point Assistant Manager_apollo-hospitals
949,167023,1.0,3.2,2.0,Sales Executive_apollo-hospitals
950,215566,3.3070448732852826,12.01799581492676,4.0,Territory Sales Manager_mahindra-&-mahindra-financial-services
951,1192359,2.7,22.8,6.0,Trainee_mahindra-&-mahindra-financial-services
952,212374,3.3070448732852826,12.01799581492676,3.0,Territory Manager_mahindra-&-mahindra-financial-services
953,1242577,2.6,22.0,7.5,Deputy Manager_mahindra-&-mahindra-financial-services
954,1481841,7.5,21.0,8.5,Territory Service Manager_mahindra-&-mahindra-financial-services
955,1237090,4.6,20.0,8.0,Diploma Mechanical Engineer_mahindra-&-mahindra-financial-services
956,262303,3.3070448732852826,12.01799581492676,3.0,Diploma Trainee_mahindra-&-mahindra-financial-services
957,212655,3.3070448732852826,12.01799581492676,3.5,Production Engineer_mahindra-&-mahindra-financial-services
958,356231,3.3070448732852826,12.01799581492676,4.0,Neem Trainee_mahindra-&-mahindra-financial-services
959,221384,3.3070448732852826,12.01799581492676,3.0,Business Development Executive_mahindra-&-mahindra-financial-services
960,337005,2.0,4.8,3.5,Inventory Executive_tata-projects
961,351028,1.5,5.1,5.5,Operations Controller_tata-projects
962,362457,2.2,5.5,6.0,Customer Service Executive_tata-projects
963,263169,1.0,4.0,3.0,Customer Support Executive_tata-projects
964,254696,1.0,4.0,2.5,Business Development Manager_tata-projects
965,553718,3.0,8.0,7.0,Shift Incharge_tata-projects
966,352981,1.8,5.0,5.0,Inventory Controller_tata-projects
967,486404,2.3,7.2,7.0,HR Executive_tata-projects
968,386661,2.2,4.9,4.5,Team Lead_tata-projects
969,357370,3.3070448732852826,12.01799581492676,5.5,Senior Software Engineer_tata-projects
970,1141680,4.8,20.0,6.5,Senior Engineer_capgemini-technology-services-india-limited
971,928510,3.0,22.0,5.0,Deputy Manager_capgemini-technology-services-india-limited
972,1686974,8.4,23.0,11.5,Software Engineer_capgemini-technology-services-india-limited
973,718133,3.6,13.5,3.0,Graduate Apprentice Trainee_capgemini-technology-services-india-limited
974,400078,3.3070448732852826,12.01799581492676,0.5,Associate Software Engineer_capgemini-technology-services-india-limited
975,622313,4.0,9.0,1.5,Quality Engineer_capgemini-technology-services-india-limited
976,309043,1.3,8.0,2.5,Trainee_capgemini-technology-services-india-limited
977,244366,3.3070448732852826,12.01799581492676,1.0,Maintenance Engineer_capgemini-technology-services-india-limited
978,420174,3.3070448732852826,12.01799581492676,4.0,Production Engineer_capgemini-technology-services-india-limited
979,342844,1.8,6.2,2.5,Business Development Manager_capgemini-technology-services-india-limited
980,828057,2.5,14.0,6.5,Demand Manager_jll
981,676312,2.7,9.0,5.0,Hotel Manager_jll
982,320459,1.0,10.0,5.0,Guest Relation Executive_jll
983,217491,3.3070448732852826,12.01799581492676,3.0,Venue Manager_jll
984,427113,1.1,6.2,3.0,Key Account Manager_jll
985,744377,2.6,12.1,5.5,Sales Manager_jll
986,650057,3.0,10.6,7.0,Area Business Manager_jll
987,725453,3.5,9.5,8.5,Area Supply Manager_jll
988,942792,4.2,17.0,6.0,Project Manager_jll
989,939270,3.2,18.0,6.0,Sales Executive_jll
990,303819,3.3070448732852826,12.01799581492676,3.0,Relationship Manager_first-source
991,617790,3.0,9.3,6.0,Senior Sales Executive_first-source
992,370661,2.0,4.6,3.0,Team Lead_first-source
993,454397,2.3,8.7,4.5,Client Servicing Executive_first-source
994,366389,2.0,5.8,1.5,Assistant Sales Manager_first-source
995,441072,2.7,6.0,4.5,Sales Manager_first-source
996,490184,2.2,7.2,5.5,Client Acquisition Executive_first-source
997,346958,2.1,4.7,2.0,Assistant Product Manager_first-source
998,1286644,5.0,20.0,2.0,Business Development Executive_first-source
999,320363,1.5,5.0,2.5,Junior Assistant_first-source
1000,210902,3.3070448732852826,12.01799581492676,3.0,Branch Head_hero-motocorp
1001,314396,3.3070448732852826,12.01799581492676,4.0,Assistant Branch Head_hero-motocorp
1002,249324,3.3070448732852826,12.01799581492676,2.5,Branch Manager_hero-motocorp
1003,341204,1.1,7.2,4.0,Junior Officer_hero-motocorp
1004,274188,1.0,4.8,3.0,Senior Assistant_hero-motocorp
1005,244748,1.2,3.5,3.0,Relationship Officer_hero-motocorp
1006,271185,1.1,4.2,3.0,Assistant Branch Manager_hero-motocorp
1007,220712,1.0,4.0,2.0,Area Manager_hero-motocorp
1008,498978,2.6,6.5,7.5,Relationship Executive_hero-motocorp
1009,213530,1.0,3.5,1.0,Associate Consultant_hero-motocorp
1010,718167,2.0,17.5,4.5,Software Engineer_hewlett-packard-enterprise
1011,624347,2.0,20.1,3.5,Senior Associate_hewlett-packard-enterprise
1012,400732,1.8,6.5,5.0,Senior Consultant_hewlett-packard-enterprise
1013,2283022,9.5,36.0,13.0,Financial Analyst_hewlett-packard-enterprise
1014,297731,1.5,4.5,2.5,Software Developer_hewlett-packard-enterprise
1015,650905,2.3,14.0,3.5,Softwaretest Engineer_hewlett-packard-enterprise
1016,427981,2.5,8.1,2.5,Project Lead_hewlett-packard-enterprise
1017,1242506,5.0,21.5,10.5,Team Lead_hewlett-packard-enterprise
1018,640603,2.5,12.5,9.0,Senior Software Engineer_hewlett-packard-enterprise
1019,1298012,3.8,26.0,6.0,Customer Service Associate_hewlett-packard-enterprise
1020,210494,3.3070448732852826,12.01799581492676,2.5,Customer Service Executive_justdial
1021,194093,3.3070448732852826,12.01799581492676,3.0,Senior Customer Service Executive_justdial
1022,272246,1.1,5.6,5.0,Team Lead_justdial
1023,419962,1.7,10.9,8.0,Customer Care Executive_justdial
1024,215314,3.3070448732852826,12.01799581492676,3.0,Team Lead Operations_justdial
1025,384513,1.4,6.8,7.5,Quality Analyst_justdial
1026,284594,1.0,5.0,5.0,Analyst_justdial
1027,221527,1.0,4.0,2.5,Senior Accounts Executive_justdial
1028,266060,1.2,4.6,4.0,Business Development Executive_justdial
1029,304692,1.3,4.2,3.5,Team Lead_justdial
1030,229262,3.3070448732852826,12.01799581492676,6.5,Department Manager_bajaj-allianz-life-insurance
1031,402854,2.0,7.0,10.5,Team Member_bajaj-allianz-life-insurance
1032,167917,3.3070448732852826,12.01799581492676,4.0,Store Manager_bajaj-allianz-life-insurance
1033,433197,2.0,15.0,9.5,Cashier_bajaj-allianz-life-insurance
1034,170728,3.3070448732852826,12.01799581492676,2.5,Retail Store Manager_bajaj-allianz-life-insurance
1035,489034,2.0,10.5,10.0,Assistant Department Manager_bajaj-allianz-life-insurance
1036,330147,1.3,4.4,7.0,Sales Executive_bajaj-allianz-life-insurance
1037,205918,3.3070448732852826,12.01799581492676,5.0,Deputy Manager_bajaj-allianz-life-insurance
1038,949982,2.9,18.2,9.5,Fashion Consultant_bajaj-allianz-life-insurance
1039,192347,3.3070448732852826,12.01799581492676,3.0,Analyst_bajaj-allianz-life-insurance
1040,583020,2.0,10.7,5.0,Senior Analyst_omega-healthcare
1041,776469,2.8,19.5,6.5,Operations Executive_omega-healthcare
1042,382629,1.4,8.0,4.0,Financial Analyst_omega-healthcare
1043,516511,1.6,11.2,4.0,Technical Lead_omega-healthcare
1044,1643162,4.0,26.0,10.0,Application Developer_omega-healthcare
1045,380288,2.8,6.1,1.5,Senior Process Associate_omega-healthcare
1046,567220,2.9,8.7,5.5,Team Lead_omega-healthcare
1047,1108339,4.5,22.0,10.0,Lead Analyst_omega-healthcare
1048,1508027,5.3,25.0,8.5,Senior Representative_omega-healthcare
1049,693980,3.5,9.5,6.5,Junior Shop Manager_omega-healthcare
1050,528503,1.7,9.0,7.0,Junior Manager_cyient
1051,632729,2.0,10.1,8.5,Diploma Trainee Engineer_cyient
1052,202248,1.2,2.8,1.5,Service Engineer_cyient
1053,445488,3.3070448732852826,12.01799581492676,6.5,Design Engineer_cyient
1054,446967,2.1,8.0,4.0,Executive Manager_cyient
1055,2135528,12.5,27.2,12.0,Product Design Engineer_cyient
1056,796003,1.8,15.6,5.5,Deputy General Manager_cyient
1057,2842050,16.0,36.0,15.5,Junior Shop Manager 2_cyient
1058,668284,4.2,9.3,9.0,Trainee_cyient
1059,204076,3.3070448732852826,12.01799581492676,1.0,Senior Software Engineer_cyient
1060,1135692,4.0,23.0,5.5,Software Engineer_megha-engineering-&-infrastructures
1061,766709,3.0,14.0,3.0,Senior Engineer_megha-engineering-&-infrastructures
1062,1185024,3.2,21.0,5.0,Associate Software Engineer_megha-engineering-&-infrastructures
1063,716094,3.0,12.2,2.5,Software Developer_megha-engineering-&-infrastructures
1064,809608,2.6,14.0,3.0,Technical Specialist_megha-engineering-&-infrastructures
1065,1852609,8.5,27.4,8.5,Associate Project Manager_megha-engineering-&-infrastructures
1066,1593748,7.8,22.3,11.0,Project Manager_megha-engineering-&-infrastructures
1067,2251147,7.4,34.0,13.0,Embedded Software Engineer_megha-engineering-&-infrastructures
1068,695100,3.0,15.6,2.5,Senior Associate Consultant_megha-engineering-&-infrastructures
1069,1383131,6.0,24.0,5.0,Senior Associate_megha-engineering-&-infrastructures
1070,270761,1.0,7.0,4.5,Senior Analyst_l&t-construction
1071,506198,1.2,8.4,6.5,Team Lead_l&t-construction
1072,488552,1.9,9.3,7.5,Analyst_l&t-construction
1073,331252,1.1,5.7,3.5,Senior Officer_l&t-construction
1074,351163,2.0,4.8,5.0,Process Associate_l&t-construction
1075,202480,1.0,3.6,2.0,Team Lead Operations_l&t-construction
1076,418627,2.0,7.5,7.5,Quality Analyst_l&t-construction
1077,259182,1.1,6.0,4.5,Associate Analyst_l&t-construction
1078,255669,1.6,4.1,1.5,Officer_l&t-construction
1079,228594,1.2,3.5,2.5,Drug Safety Associate_l&t-construction
1080,406421,1.1,6.4,2.0,Operations Specialist_hyundai-motor
1081,731338,2.0,10.5,5.0,Associate Consultant_hyundai-motor
1082,1056776,4.9,18.3,4.0,Clinical Data Specialist_hyundai-motor
1083,806720,3.0,11.0,4.5,Software Engineer_hyundai-motor
1084,848545,3.0,16.0,4.0,Software Developer_hyundai-motor
1085,1019549,3.5,19.0,4.0,Senior Software Engineer_hyundai-motor
1086,1998155,6.5,34.5,7.5,Operations Specialist 1_hyundai-motor
1087,708152,3.3,9.1,4.5,Senior Software Developer_hyundai-motor
1088,2005687,8.0,31.0,7.0,Analyst_hyundai-motor
1089,926689,3.0,15.0,1.5,Senior Software Engineer_hyundai-motor
1090,1413142,2.8,50.5,5.5,Technical Analyst_d-mart
1091,2280672,5.7,38.0,9.0,Senior Test Engineer_d-mart
1092,1016041,2.3,20.0,5.5,Software Engineer_d-mart
1093,555473,2.2,10.0,2.5,Technology Specialist_d-mart
1094,2408353,7.7,40.0,11.0,Software Developer_d-mart
1095,579561,2.0,17.0,2.5,Senior Associate_d-mart
1096,841494,2.5,23.4,5.5,Senior Software Developer_d-mart
1097,1428574,3.7,35.0,5.5,Test Analyst_d-mart
1098,1704423,5.7,29.0,8.5,Team Member_d-mart
1099,329292,1.8,5.0,3.5,Software Developer_d-mart
1100,1045630,3.2,21.0,3.5,Software Engineer_reliance-communications
1101,896387,3.0,18.5,3.0,Softwaretest Engineer_reliance-communications
1102,653626,2.0,15.1,2.5,Functional Test Engineer_reliance-communications
1103,735436,3.6,13.7,3.0,Associate Software Engineer_reliance-communications
1104,582397,2.5,9.0,1.0,RF Engineer_reliance-communications
1105,748124,2.0,16.0,5.0,Software Development Specialist_reliance-communications
1106,2143527,9.3,30.0,8.5,Technology Integration Engineer_reliance-communications
1107,1066822,3.4,20.0,4.5,Software Support Engineer_reliance-communications
1108,769814,3.2,14.0,3.5,System Analyst_reliance-communications
1109,894777,2.5,18.7,3.0,Sales Manager_reliance-communications
1110,467746,1.4,10.0,7.0,Branch Credit Manager_tvs-motor
1111,461550,1.9,11.1,5.0,Credit Manager_tvs-motor
1112,572554,1.7,12.4,6.5,Branch Sales Manager_tvs-motor
1113,591316,2.4,9.1,8.0,Relationship Manager_tvs-motor
1114,380070,2.0,6.6,5.0,Branch Manager_tvs-motor
1115,869703,2.2,15.1,12.5,Branch Collection Incharge_tvs-motor
1116,307559,1.9,4.5,5.0,Individual Relationship Officer_tvs-motor
1117,235679,1.1,3.4,3.5,Transaction Officer_tvs-motor
1118,238079,1.3,3.4,3.0,Collections Manager_tvs-motor
1119,434643,2.0,8.4,6.5,Deputy Manager_tvs-motor
1120,812910,3.2,14.0,7.0,Senior Engineer_bigbasket
1121,597893,3.4,12.0,5.0,Quality Engineer_bigbasket
1122,241624,1.0,5.1,2.0,Deputy General Manager_bigbasket
1123,2779923,15.0,40.0,14.5,Design Engineer_bigbasket
1124,515590,3.3070448732852826,12.01799581492676,4.0,Project Engineer_bigbasket
1125,477414,3.0,7.7,3.5,Senior Design Engineer_bigbasket
1126,1314329,4.5,26.5,7.5,Lead Engineer_bigbasket
1127,941184,5.1,20.0,10.0,Production Engineer_bigbasket
1128,329164,3.3070448732852826,12.01799581492676,3.5,Test Engineer_bigbasket
1129,275467,1.0,8.1,1.5,Associate Staff Engineer_bigbasket
1130,2164223,6.5,33.0,6.5,Senior Engineer_bosch
1131,1570983,4.0,28.5,4.0,Staff Engineer_bosch
1132,2699705,10.0,40.0,8.5,Associate Lead Technology_bosch
1133,1904042,7.0,30.0,8.0,Senior Associate_bosch
1134,907926,3.0,16.4,4.0,Senior Software Engineer_bosch
1135,1797396,6.1,31.2,4.5,Senior Associate Technology L1_bosch
1136,1203450,4.7,16.5,4.5,Associate Engineer_bosch
1137,442429,2.6,6.5,1.0,Tech Lead_bosch
1138,2606253,11.5,35.0,9.5,Associate Lead_bosch
1139,1736795,6.1,28.5,7.5,Sales Executive_bosch
1140,304333,3.3070448732852826,12.01799581492676,6.5,Samsung experience Consultant_oyo-rooms
1141,284587,3.3070448732852826,12.01799581492676,6.5,Software Engineer_oyo-rooms
1142,1389966,1.1,29.0,2.0,Sales Promoter_oyo-rooms
1143,212141,3.3070448732852826,12.01799581492676,3.5,Area Business Manager_oyo-rooms
1144,2020326,8.3,31.0,7.0,Area Sales Manager_oyo-rooms
1145,1266630,2.3,30.9,10.0,Promoter_oyo-rooms
1146,224663,3.3070448732852826,12.01799581492676,4.0,Lead Engineer_oyo-rooms
1147,2007753,7.2,40.0,7.0,Team Lead_oyo-rooms
1148,350089,1.0,8.5,6.0,Senior Software Engineer_oyo-rooms
1149,2091748,1.0,32.0,2.5,Facility Executive_oyo-rooms
1150,385278,2.1,5.5,7.0,Assistant Facility Manager_indiamart-intermesh
1151,628814,3.0,10.2,10.5,Facility Manager_indiamart-intermesh
1152,851979,3.7,13.5,15.0,Senior Project Coordinator_indiamart-intermesh
1153,544668,3.3,8.0,6.5,Deputy Manager_indiamart-intermesh
1154,786337,4.0,12.1,11.0,Project Coordinator_indiamart-intermesh
1155,443882,2.0,7.0,4.5,Senior Facility Executive_indiamart-intermesh
1156,496812,3.1,7.6,9.0,Project Manager_indiamart-intermesh
1157,1011829,6.0,16.0,11.0,Facility Executive - Technical_indiamart-intermesh
1158,416605,2.8,5.6,6.5,Assistant General Manager_indiamart-intermesh
1159,1645178,8.4,27.0,13.0,Associate Analyst_indiamart-intermesh
1160,249568,1.0,8.0,2.0,Senior Software Engineer_manappuram-finance
1161,1182502,4.0,30.0,4.5,Analyst_manappuram-finance
1162,251327,1.1,4.4,2.0,Software Engineer_manappuram-finance
1163,760301,3.1,16.0,2.5,Associate Consultant_manappuram-finance
1164,1865359,6.2,34.0,7.5,Senior Analyst_manappuram-finance
1165,320218,1.7,6.8,4.0,Data Analyst_manappuram-finance
1166,280477,1.5,6.0,2.0,Senior Test Engineer_manappuram-finance
1167,1056318,4.8,19.3,5.0,Associate Software Engineer_manappuram-finance
1168,478918,3.0,8.3,1.0,Software Developer_manappuram-finance
1169,700336,3.1,15.5,2.5,Senior Consultant_manappuram-finance
1170,1554944,4.1,29.0,7.5,Associate Consultant_atos-syntel
1171,866227,2.6,18.5,3.5,Lead Consultant_atos-syntel
1172,1994267,7.0,32.0,10.0,Software Engineer_atos-syntel
1173,669185,2.4,12.5,3.0,Associate Engineer_atos-syntel
1174,486431,2.3,6.6,1.5,Associate Software Engineer_atos-syntel
1175,513666,2.0,8.2,2.0,Technology Consultant_atos-syntel
1176,1355696,5.1,26.0,5.0,Senior Software Engineer_atos-syntel
